"restaurant_name","place_id"
"Pivaz","ChIJxx0HnQEddkgRBqhKEOqjELg"
"Mangal 2 Restaurant","ChIJTb9jiIscdkgRqYg0ibUPTCw"
"The Spread Eagle","ChIJRTiIhgQddkgRd2qqglOkPso"
"Berber & Q","ChIJp6OY5pUcdkgR_azKFN-fhps"
"Sutton and Sons","ChIJL649jJwcdkgRPx7c6M8MX-c"
"Leo's Restaurant & Bar","ChIJAagRdc8ddkgR6Mkry7CsCCs"
"Babsang Newington Green","ChIJfcBTSQAddkgRCZWmKMr9r-8"
"The Empress","ChIJvfalkB8ddkgRxheG7876Nv4"
"Black Cat café","ChIJBW3yzvscdkgRo7FHtKX5K9Q"
"The Prince","ChIJlfaCsWMcdkgRhJtoAz814pc"
"Mess Cafe","ChIJ-VHo6PocdkgREx6cJHojoOI"
"Anatolia Restaurant","ChIJg5OdS-QcdkgRK6yWJqFvIbs"
"The Good Egg Neighbourhood Restaurant Stoke Newington","ChIJ4RNrhmMcdkgRLtc4tOAtyzc"
"Los Pollos","ChIJzyKapOIadkgRauIYC9HOfPQ"
"Sindu Mahal Sri Lankan & Indian Cuisine","ChIJT3C_OXSn2EcRcTp4ZvExJPA"
"Taste of India Pure Vegetarian LTD","ChIJa69CYEym2EcR5v5oUYKnOTo"
"Curry stop(london’s first mallu food truck)","ChIJyRSh0Dyn2EcR5B0pFPnjVJ8"
"The Peacock Restaurant","ChIJMzjxWQCn2EcRtyZD6l3GeUw"
"Malabar Hut Restaurant","ChIJ3dbZKEan2EcRw1_fe7Du4Pc"
"Tiger's Den Family Restaurant & Bar","ChIJ1W_qrc-n2EcRuvWbxPIbXqQ"
"Hayath Kitchen","ChIJnwxYK9yn2EcRVe79U3GmM88"
"Eastern Kitchen East Ham","ChIJ6XCo5o6n2EcR-jsyCkQ3J0w"
"Dhe chayakkada","ChIJn3VAPACn2EcRjGHvHkg67kE"
"SULAIMAANI","ChIJA9mEjQCn2EcRKEmPF_wI2Io"
"Siddhi Pure Veg Restaurant","ChIJYaw4TIKn2EcRRbPGzaXcD9E"
"Chai Kadai East Ham","ChIJJ9wK2rCn2EcRGO5bS5JR2u0"
"Yaal Restaurant","ChIJHW8rUjim2EcR2hQTLoOazn4"
"Shinde's Pure Veg East Ham","ChIJA4jskHKn2EcRtJKKKh09rds"
"Priya Maamala's","ChIJO-wTd0ym2EcR-oTN6V1WID4"
"Sabras Sweet Mart & Savouries","ChIJyxTxc02m2EcRRAXIbmyxyos"
"Chutney's","ChIJVVWSTzim2EcRK1L6dg3UAJQ"
"HIMY The street cuisine","ChIJBTxGLdqn2EcRfdGB7lFdh84"
"Hyderabad Paradise Express","ChIJX1ohN3-n2EcRsCGeiO5Vse8"
"Malabar Kitchen","ChIJf8hOusGn2EcR2Jg4VmLzX_U"
"Karachi Biryani Corner","ChIJKYaKdkan2EcR6pAQrmWrbLY"
"Laziza Biryani by Laziza Hut","ChIJwUPrSEqm2EcR1jdkVPc_qt8"
"Imaan Restaurant","ChIJvbKA67en2EcREZDDg-GMm2I"
"Chill with Chai","ChIJQ7Eskjan2EcR0QBy11QmZg4"
"Banglapara","ChIJ_7TeEFOn2EcR4qccfPY6KPs"
"Lala’s Grill & Restaurant","ChIJm6k7-9Cn2EcRJyy0-mhwiO8"
"Chaiiwala","ChIJDXB66ben2EcRUdKzufX_7vU"
"Bahar-e-Hyderabad","ChIJUR3fbACn2EcRfsa28lypiQY"
"Sambal Express East Ham","ChIJS2zx_kym2EcRuYLnmJQePEg"
"The Jumeirah - Beckton","ChIJ2SuLSQCn2EcRIKvDmD8RSO4"
"Mano's Dosa","ChIJbaPx482n2EcRjsFsHILFwNk"
"Sardar Ji Kitchen","ChIJ6f2DCAen2EcRCkL06PkuNIY"
"Baba Zeera Kebabish","ChIJTd_bKNKn2EcRcb7l0acHUg0"
"Olive Garden","ChIJxUPejain2EcRtguJ3CCK67g"
"Spice Hut (Manor Park)","ChIJKe_dnlKm2EcRObwOF2e5wxI"
"Tasty Samosa whole sale and retail (Halal HMC)","ChIJLdwKrsGn2EcR8B8b2T7u8gY"
"Spice Hut","ChIJ8YyhTTCm2EcRh3hOTZF01iI"
"De Cafe Lounge & De biryani Lounge","ChIJVysPss6n2EcRkYHwLKQwFrc"
"My Biryani House","ChIJG08-TaKn2EcRu1CO98b7xKk"
"First Bite","ChIJi3hVBJCn2EcRfgPrSspeNnQ"
"Café Adda","ChIJ9Uri6dSn2EcRJ3HX-s5z3UM"
"Moon Coffee & Restaurant","ChIJV8V3eiOn2EcRw8xQjIcUJ6M"
"KO - Kebabish Original, High Street North","ChIJkcGEVVOm2EcRQgXvnsEJjrA"
"Yaal Unavakam Ltd","ChIJMZ2rXNmn2EcRRUXIIpAj1XY"
"Shinde's Pure Veg","ChIJt4yIR7in2EcR0OOFPa68pQQ"
"Deshi Food Hub","ChIJzQz7AmSn2EcRV4DoZomnvc0"
"Peacock London","ChIJB-cY1hgFdkgRJ8lzg_TLvpA"
"Mona Food Chaat House","ChIJmyu_TLin2EcRApqhKcSRbP4"
"Nanna Biryani","ChIJIdrVamCn2EcR5KAI6Ft1eBQ"
"Vijay's Chawalla","ChIJucG8Tbin2EcRlcl9upc8k6Y"
"Lahori Spicy Biryani House","ChIJrZHg1Lan2EcREV1DdkBnqHw"
"Spice","ChIJbRIrbtun2EcRaKQ7ygef3t8"
"Fardeen","ChIJMyHJVuOn2EcROAuRxDZUfng"
"Best Turkish Kebab East Ham","ChIJw6-aOTSm2EcR63Jgi2sRf_g"
"Irani Chai Paratha House","ChIJjaV96yGn2EcRUQzGNlmSoSw"
"AYAN`S RESTAURANT","ChIJhTyz1KKn2EcR6u-0bf5Pd_8"
"The Overdraft Tavern","ChIJHS1PuEum2EcR4Pc8UKI6lpI"
"K.O - Kebabish Original, Plaistow","ChIJP7hDfOen2EcR37NEurHLru0"
"Chaiiwala","ChIJkaKLu8yn2EcRT_tYRJ3bWC0"
"Spice Hut","ChIJfQGpT3On2EcRfl9L5U24gAI"
"Curry in a Box","ChIJPw09dgSn2EcRfebVHNDV3VQ"
"Cafe Balti","ChIJyYFC8MGn2EcRmfqXwbVHfO8"
"East Ham Kebabish","ChIJa5lm8zam2EcRjTTZlOHmc1E"
"Hyderabad to London – Authentic Hyderabadi Cuisine","ChIJD9bW4M6n2EcRS2DpJueIYGM"
"The Curry Stop","ChIJEZ45KAAddkgR5KJ3G0cJV98"
"The Nazrul Restaurant","ChIJEXEpCLYcdkgRQkOwPK5Dca0"
"Kacchi Ghor","ChIJQ3IUZksddkgRnDV7jPy1YlE"
"Future Temple","ChIJ0WlXM5EddkgRWfHr-J0Xf7A"
"Essentials Food To Go","ChIJq9dKnawcdkgRw_MlFPBgDZ0"
"Fusionend Spices","ChIJb2cGfascdkgRGmJilWLYZNA"
"all hail sabretooth","ChIJecQ86rIddkgRWzcNOrQszeo"
"Omrith","ChIJKfvRdbgDdkgRfWCqvo_WzoQ"
"Nepal Restaurant","ChIJeXVh9J4NdkgR8lFSyRuVwiQ"
"The Village Tandoori","ChIJW-RaW1Co2EcRCh9SP7tDZJE"
"INDI PUB KITCHEN","ChIJ7b3RWpMbdkgRwQ-BI-3kgsQ"
"Barbican Express","ChIJ__5pMqgcdkgRlKibXhhRPCA"
"Indian Chatko","ChIJ489VKAAbdkgRypW74xMQIzU"
"Horn OK Please","ChIJX9GgbqsFdkgR2Xq8QsXbIAA"
"Kusadasi Taverna","ChIJybwhRz-72EcRsKuDLA21oWM"
"Cranham Tandoori","ChIJhYWRosW72EcROy1Zanms4A4"
"Tasty Bites","ChIJP3rMClK62EcRX-hGIZ1cd7s"
"Zaitun Take Away","ChIJ-6f24aq72EcRrr9qLe6yPeE"
"Mangal Meze Restaurant","ChIJU4WQ6suk2EcR7JBGM8O0cdQ"
"Kervan Kitchen Gidea Park","ChIJMaGV3Ea72EcRdALI5ckoST0"
"The Halal Guys","ChIJV2n-U1oPdkgRrZRbifFXnZg"
"Nando's Victoria - Wilton Road","ChIJ3UWX7x8FdkgRrbUuo_akfgQ"
"Park Chinois","ChIJvYYqnCkFdkgRpJro2gbpZMs"
"Malewa Food - UK","ChIJaS-M6KIFdkgR6ZV2sImrfP4"
"Al Basha Restaurant","ChIJP1G4MDoFdkgR6F4sIP9J8e0"
"Shiv Kitchen & Catering","ChIJV-ThTocwcEERIhFe_eSdf_0"
"Serani","ChIJH5m5bykFdkgRBjrqVAxSe9E"
"Shaan-E-Punjabi Dhaba","ChIJJ32JQN-l2EcRLwtU1zKgcEY"
"Tandoori Hut","ChIJD0JBdmSk2EcRoiygx8VxksE"
"Kebabish Original (Collier Row Romford)","ChIJsZxnPACl2EcR4E1ERCnNTck"
"Samosa King","ChIJzWpuymCk2EcRv3SGRyBSFV4"
"Bayleaf","ChIJF1Bugcml2EcR4LRMOYbfLlQ"
"Thai & Pie","ChIJCfFU8Ual2EcRga6MaEc4Z5U"
"Delhi O Delhi","ChIJtUiXcSmk2EcRejRATg9MOmA"
"COSMO World Buffet Romford","ChIJ6zBJ1cuk2EcRk5IGAZf8uiE"
"Dosarani Royal Sweet Ilford","ChIJo6SI3jCk2EcR745Y2XlWnZw"
"IndiSpices","ChIJYe2_oiWn2EcRTms8RAQvJ0w"
"INDIAN SPICE & GRILL","ChIJ241e0sal2EcRZ4CNyniSGT4"
"Ali’s Bangla Kitchen","ChIJPxSEB9Ol2EcRzu5lcf2S_zI"
"Umbrella Rice & Grills Hut","ChIJYVFkJF6l2EcRA0Khmbc6-RI"
"Mobeen","ChIJJSWTdACl2EcRTH-5xjYWZmQ"
"The Grill House","ChIJ7-hH6mADdkgR7RiecmcmwEg"
"Peninsula Greenwich (Indian,Srilankan & Malaysian Restaurant)","ChIJ1QIDabEBdkgRJkSP5dOTQ6M"
"Hullabaloo","ChIJ7_CG-qsDdkgRRHBxIIUcfTQ"
"Desi Indian Street Food, Greenwich Market","ChIJOfATMpsDdkgRa08DcVdYN2c"
"Ceylon Paradise","ChIJEQ3yrkwDdkgRFK5oneLNivI"
"Indelicious","ChIJpQH52IkCdkgRgZ3OLETmSYk"
"Gurkha's Inn","ChIJkWmXxSWo2EcRKD-zzFVX2dQ"
"Chaiwrap","ChIJ8Tu2h_QCdkgR9Krj19ZQyNI"
"Banana Tree Greenwich","ChIJ-dQZAcEDdkgRmWRUR_A4fhY"
"Indian Spice","ChIJM4dPrgwDdkgRuv0CiZapBVc"
"The Coriander","ChIJ1ZACAzqo2EcR_Y4w21RIDjM"
"Spice of Life Indian Cuisine, Lewisham","ChIJjwxAotip2EcRb6cBgT4YUMg"
"New Viceroy","ChIJ-0nkRlCo2EcR_j5ZIGHPx4o"
"The Fusion - Nepalese and Indian Restaurant","ChIJlSqogRKp2EcRtjcsW6RJMcg"
"Panas Gurkha Restaurant","ChIJebWro6ep2EcRUmnAy5DjwQo"
"Royal Nepalese","ChIJqUslADqo2EcROrOdUGJh5WM"
"Royal Tandoori","ChIJq0qaWEgCdkgRJbRixZ4ik2E"
"Jimmy's O2","ChIJT_JbmRyo2EcRgCENZywgZUg"
"The Himalayan Curry Zone","ChIJgRbnDump2EcRPkAC5FyyZxk"
"Babur To Go","ChIJZf16zEkCdkgRSoeVDHH4YO8"
"Dosa sambal","ChIJsSlNed0DdkgR1dXNA3ROZJU"
"2 Sisters Tandoori","ChIJVTdyWKkDdkgR7I51ROOWJZo"
"Go Go Masala","ChIJg27lc7IDdkgRZ_C03YzNRxQ"
"The Khans Indian Restaurant [ Blackheath station ]","ChIJSQJvJBSp2EcRqRzrQEnlx58"
"Kaaram Restaurant","ChIJAWOdFgADdkgRyM-mspDlpM4"
"Fu-Asian Food","ChIJJ1y_K_8DdkgRAps7kTxdWGI"
"Sonali Tandoori","ChIJOeoRxB-q2EcRy8ZWNfgNako"
"Tapari momo Lewisham","ChIJkdXXoOMDdkgR4FugMBwpec8"
"Chilli Street Food","ChIJKVIYyi6p2EcRyK7_jv9L1l8"
"Bhavna's Kitchen","ChIJPS-Q_TCp2EcRQ2l8T5mNVS0"
"Taste of Mumbai","ChIJTUjBm76p2EcRPi9AY8wi1MY"
"Spice Garden","ChIJ5RHe8JCp2EcRzEJIX5GXwXY"
"The Indian Kitchen by Purva","ChIJ7_dEDOGTM6ARf28j5h5QD0E"
"Aarokya Samayal","ChIJ5Xd547EBdkgRd9G7qivT4fk"
"Spice Hut (Catford)","ChIJEwLsFwADdkgR0Dstlq_KAB8"
"Last Outpost","ChIJxXqyTmIDdkgRaxyn-yukbpY"
"Canton Kitchen","ChIJ7eVzQNmp2EcRf5R4W6YK8ig"
"Malai Thai Lewisham","ChIJDzj2oQwCdkgRE7q2B3gPFd4"
"Food Dhaba","ChIJUXU38pup2EcRTb5Bm8JCu0E"
"Ana'more Lewisham (Turkish Restaurant, Mediterranean Cuisine, Turkish Grill)","ChIJe726PdADdkgR1TRK_iaShow"
"Bhaiya's Kitchen | Indian Restaurant & Takeaway","ChIJD00e6o-p2EcR2R0q-GSYxBE"
"Dixy Kitchen Indian Takeaway","ChIJ0Ym7mboDdkgRY9aGYBGapTY"
"Jhakaas","ChIJj7Eeub8DdkgRTv8iYktSe3k"
"Little Punjab","ChIJN_qHhCsDdkgRkwk9nn6iC6E"
"Cinnamon","ChIJk5SqxFgCdkgR6PfaPRqTGOQ"
"Rasoi Dining Club","ChIJbXVnpJ4DdkgRjnTPJAB32Pw"
"Desi Spice","ChIJuR8B3yYDdkgR7oRAOD5D21c"
"Surrey Quays Tandoori","ChIJQQlvR1kDdkgRPGZUeTTE-U0"
"Pinch of Spice","ChIJhYDh_YEDdkgRzeG1qv9dGSM"
"Spices","ChIJz0Ll264DdkgR3v8Vx9yt8j0"
"Zainab Mahal","ChIJU8ERH28DdkgR45xkSTzDe-4"
"The Spice Truck","ChIJf5bEBwADdkgRjjhRF9wEgvI"
"Mix N Grill Indian","ChIJ0xXDXtYDdkgRiupRM6MPp20"
"Annapurna Spice Nepali Restaurant","ChIJs4zVSAADdkgR-9HZ2YDUaiA"
"Taste of Punjab","ChIJp2p0Q4sDdkgRiVZZ2hcVM5c"
"Shurzo’s Restaurant","ChIJbdX8QnIDdkgRW3kY1P7SPbE"
"Ganapati","ChIJAX7GHJ8DdkgRyGZa98CK76I"
"Dulwich Tandoori","ChIJ8Rfz2pYDdkgRAJCFsiOW2xA"
"En Root Peckham","ChIJKYsGjWkDdkgRjkxSD2zCVa4"
"London Dabbawaala","ChIJ7wFioKEDdkgR0VR7mq-nqNQ"
"Republic Restaurant - Verney Road","ChIJHQo6vpgDdkgRcfoH2r3FwXc"
"Bhajis LDN - Southbank","ChIJndaMEYEFdkgRXXlbUEZYdQM"
"Kanchana's Kitchen","ChIJIe8qnbAEdkgR2XIR8BoUv68"
"The Indians Next Door","ChIJYdpNKeoFdkgRStjxT4Wpq5c"
"Tandoori Tadkaa","ChIJKe5w3wcFdkgR4S0ymp9H3ug"
"Exotic Takeaway","ChIJyRdRh7sEdkgRwnnCoY7mbeI"
"The Indian Box","ChIJc7ai73sFdkgR1zuKnG7OTRA"
"Shawarma Hut - Restaurant Elephant and Castle","ChIJtWPrUsYFdkgRU-ePiXBGV2Y"
"Rockit Pub Kitchen at the Camel & Artichoke","ChIJm2NsbKEFdkgRbXjgHVLWJAk"
"Fusion Grill waterloo","ChIJo--QXLsEdkgRsCud88Ag1bc"
"Upper Crust Waterloo","ChIJowYvIroEdkgRYR4Ibqd4zt0"
"Taste of Nepal- Blackfriars Rd","ChIJI1ccWDEFdkgRZFjl8x8N2mY"
"Alibaba Waterloo","ChIJWygLBlAFdkgRUIWwVhTx0-s"
"Shree Krishna Vada Pav (SKVP)- London School of Economics","ChIJLUot9G8FdkgRcUTejsxYq2E"
"Karapincha","ChIJRdwAB-AFdkgRH1DkiE1vbho"
"Fire & Fromage at Jimmy's Pop-up","ChIJH1nbMrYEdkgRau19Kl_MjTs"
"Shristha kitchen","ChIJTUfslX2p2EcRhmsfgL5GgI0"
"Little Kathmandu Kitchen - Nepalese Restaurant Woolwich","ChIJi45wDR2p2EcRS6BFRzosnzQ"
"Gulmi Bar & Restaurant","ChIJOxVs6OWp2EcRBTRvISwa0l4"
"Wild East","ChIJ4_uf6M6o2EcRy1G73w0k_T0"
"Star of Spice","ChIJBSpZg-eo2EcRcObcpCwfvx4"
"Curry Asia","ChIJZfa5pOuo2EcRl10QQYlgWTs"
"Biriyani Republic","ChIJ3xbhXq-p2EcRhvHf5I_-erw"
"Rosario Munch","ChIJ50eENgCp2EcRDPUExCe6O_E"
"Dosa&Sambal Express","ChIJW7jlIvup2EcRvUHe785DssQ"
"Ruchita","ChIJ_1rngueo2EcRH_Ja661VaLM"
"Sankalp Sattvik","ChIJ162Ho4up2EcRBPxVPWBpA5M"
"Tapari Momo (Fusion)","ChIJaTCeq-yo2EcREXn7vh2Wh34"
"Ambala Karahi","ChIJxasK-Muo2EcRStNaD4miiTk"
"Gurkha Club","ChIJSeLSV8yo2EcR-1Zhef4BqE8"
"Namaste on the Wheel","ChIJV3F4Yeqo2EcR6qmQw7ED3hM"
"Kebabish Plumstead","ChIJRX-zDMyo2EcRslKBcK-UxdM"
"Chai Piali","ChIJVQdn_ROp2EcR_2vwlaiuqsY"
"Roca Mangal","ChIJgaJ9pZep2EcRJ5se3_IG3H4"
"Home Kitchen","ChIJT3V-Zsep2EcRLWpwaHiyyVY"
"Dial Arch","ChIJESyFk-qo2EcRbNMfeQk6gmQ"
"The Charlton Take Away Ltd","ChIJF3yrCUWo2EcRxXXFMxTjSXs"
"Lane Kitchen","ChIJt5r8LNWo2EcRyWhxHbmgszo"
"Roots Lounge","ChIJ04j_E-6o2EcR49FgkEGGGKo"
"Gurkha Capricorn Members Club","ChIJffoC9Myo2EcR9GaVznNCcBw"
"Apna Grill","ChIJAfoC5s6o2EcRh7ZA3JXA1yI"
"Spikky Pepperdem Food","ChIJE258j9up2EcR1Gj1X4sm6M4"
"Ruchita","ChIJY-ff0S2p2EcRwOeWhqIzEqc"
"Belash Tandoori","ChIJqx9UXHQBdkgRHj3D9XZibi4"
"Degchi London","ChIJJ4Rdm2UBdkgRktsMGsCEWy4"
"Zoya Indian & Vegan","ChIJS3VtGb4DdkgRXHflH70u22k"
"Trinco Dulwich","ChIJRQ9E0X4DdkgRBJwbd4a0yyo"
"Mirash Tandoori","ChIJL_oilpADdkgRQNVS6xDM0ug"
"RAJAH ROWING INDIAN KITCHEN - DULWICH","ChIJB-bAcOsDdkgRwUYar_aLOmA"
"Millenium Tandoori","ChIJ-VqKjZADdkgROXGr1LSppdo"
"Spice Republic, Indian Takeaway, Dulwich","ChIJ3dIkWMIDdkgRz_yr08FmfZs"
"The Swadesh","ChIJ_5Ve85MDdkgRSgW9n13LY4c"
"The Prince Regent","ChIJ80PdbW0EdkgRUlHh8tnK10Q"
"Great Exhibition","ChIJAZ4eopUDdkgRHJ-GH5jufNA"
"Staff Of Life Restaurant","ChIJGS2AdHIEdkgRhsbqMgt-Ysw"
"Belair House","ChIJMV6rSPcDdkgRlFAm3ZQEiwg"
"Griffin Sports Club","ChIJKcwHsowDdkgR9SbYwUB_8_g"
"The Alleyn's Head","ChIJf9IFUPkDdkgRKKWX2FkHSs8"
"The JAMM HUB","ChIJLfhXScUDdkgRa4MLxn60srs"
"Effra Social","ChIJlTqStmsEdkgRwSmSKYCK2OQ"
"Amrutha - Honor Oak","ChIJKeSilD0DdkgR6sdthhHgYmk"
"Delhi kitchen","ChIJd3HBa6oBdkgRKp46JasO8-o"
"Croydon Food Station","ChIJ2a8PHoMHdkgRLWaVhCnpVDk"
"Cravez it","ChIJr0aTeCoBdkgRXj__sv8U2wk"
"Golis South Norwood","ChIJ8-_5yzwBdkgRGs7oVdz_rCE"
"MetroPot Croydon","ChIJq18ALcoHdkgRxIyYy3aXe4o"
"Haweli Restaurant ® Norbury","ChIJM9ojjzwHdkgR408keYlmLFI"
"Chef Yogis","ChIJ_bfG84ep2EcR6BYQAevUdtU"
"Indian Railway","ChIJyaITTTSp2EcRBjXNHm0_P_U"
"Vedhaa foods (barking)","ChIJYboUYtKn2EcRyE93gCqcnjI"
"Aahar Ltd","ChIJOxyts62n2EcR4FbNGwJtKik"
"Spice Island","ChIJZatYwXSp2EcR2FXpAAVUPDw"
"FM Mangal","ChIJcVbGWn8DdkgRLXTiU3HYPLA"
"Pappadom","ChIJ-45L_YEEdkgRiUpwuSein7A"
"munch inn catford","ChIJnVZGZ4QDdkgRhyJZOvxdcBk"
"Chilli Pepper","ChIJaQ0T2x0CdkgR33_huJsG-w8"
"Curry Cottage","ChIJI1cJ5A8CdkgREMWK3ip9pkE"
"Papadam Tandoori","ChIJX_9OFAkCdkgRzaO6w4p4XdU"
"Mekan Restaurant Bromley road","ChIJ3SWQbh4CdkgRvsvtg0icdSY"
"Turkuaz Restaurant","ChIJWT8hURkCdkgRexiVXmwjkWI"
"The Watergate","ChIJT3nh178DdkgRA7Vd26XFkGY"
"Safar Spice","ChIJMQWdB0EDdkgRqpPQYpvsssU"
"Royal Standard","ChIJh63fj_UCdkgRzlkE-wXKCyk"
"hullabaloo","ChIJvxRChvQCdkgRGzMzGyoyLL8"
"Darjeeling Indian Takeaway Eltham","ChIJH6OfWjqp2EcRfkDdXFV3JyE"
"Cobans Kitchen","ChIJN9uUBAWp2EcR7kaiWvUW2LM"
"Eltham Cafe & Restaurant","ChIJMeA_nQmp2EcRQcrzDOzyTqE"
"Fillings Sutton Indian Pakistani Restaurant","ChIJq0VS3usJdkgR7qKVP9KIQPo"
"Dosa Bhavan Indian Restaurant Sutton","ChIJ3agcNM8JdkgR9ARJyMfCmKg"
"The Tava Shop Sutton","ChIJWXP7DMUJdkgRSAEixkTeR1w"
"Jaffna Spice","ChIJw3J0jAwIdkgRByCS3aEzDyE"
"Crispy Dosa Sutton","ChIJxWV9Mi8JdkgRR6WB76LU8g4"
"Baithak Luxurious Indian Dining & Cocktail Bar - Sutton","ChIJv63ZNDPjdUgRTdGRJ-NUVqs"
"Indiya-Indiya","ChIJaepIonMIdkgRJnqelo5iCEk"
"Mr India Sutton","ChIJLePBFQAJdkgRiIjRs1CsDZE"
"Lahore Spices","ChIJp7SgOnMIdkgR2f9742BhI7o"
"The Raj","ChIJn9AJZWoIdkgRhYrgJkjOdo4"
"Mumbai Adda","ChIJ4QBB-XYJdkgRnmSeLjcPByM"
"India Cottage","ChIJMxjXhU8IdkgRyNzJf-dDM40"
"Saint Martins","ChIJq2h8I_AHdkgR_xfm-If0JbE"
"Zaaffran Restaurant","ChIJMWGMAWwJdkgRqnr-OdbqEpQ"
"Surma Tandoori","ChIJ1yu6rGYIdkgRyd9bKTaisC0"
"Ayshea Tandoori","ChIJk6nFMuAHdkgRNA7AiJ6Iw0E"
"Lahori Mahal Restaurant","ChIJEzBH3i4JdkgRf9nFvMpKqic"
"Chi Ni Restaurant Sutton","ChIJ7bgBYCIJdkgRqRu4iRuRJSQ"
"Tick Tick Tikka","ChIJNQ_qQewJdkgRRz5wb8KUA9w"
"Rayan kitchen Sutton","ChIJI9PQPKoHdkgRPY9VPHLXUlE"
"Sakura Indian","ChIJzxTh-vEHdkgRp25hR8PpDA0"
"Mann o Salwa","ChIJXcxGn7gHdkgRHzkr6DAc2ZQ"
"Westmead Halal Tandoori","ChIJvZ3Gj00HdkgRczeMxLYYkWc"
"Trinco Sutton","ChIJwY5bsaYJdkgRTNQVoMQkTDo"
"Curry Leaf Carshalton Indian Takeway","ChIJi8JoR8AHdkgRJu74SoMvFZI"
"SpiCeylon","ChIJZfAqCn0HdkgR9bV7TfsV4ys"
"Number One Thai Restaurant","ChIJz0Elyw4IdkgR7HMlWiWy6PU"
"RFC Grill","ChIJ7aejanMJdkgRYkfcDq2xPtI"
"Mohini Balti House, Carshalton Beeches","ChIJP00s9u0HdkgRcWWAnu0wxH0"
"Naan House","ChIJpUP5uY4JdkgRo4vNGXkkapU"
"Curryzma Indian restaurant","ChIJ-S0YNKbidUgRkkgjxfskVms"
"Ellachi Belmont","ChIJcQ09IwDjdUgRJK4A_uRv40U"
"Ayraa Express","ChIJ39YAvTUJdkgRNAtFOyJ8Z7g"
"Cinnamon Garden","ChIJPxFCJAcHdkgRFQoO4EPOQ2o"
"The Indian Dinner Box","ChIJDQ9xSacEdkgRIXfW2iPUYkQ"
"Jhorna Tandoori","ChIJR1gk8rAHdkgRaqWGy_RaSOo"
"Colour's Restaurant Rosehill","ChIJ3bifa0UHdkgRrIDtE-7nc-M"
"Akash Tandoori","ChIJw7-UYp0HdkgRco83NUIajdk"
"Desi delights","ChIJfwQ2KqQJdkgROpm3X9Ipa9o"
"World Kitchen","ChIJf6vLvmEHdkgR7Ib9D-ot13I"
"Masala Run","ChIJdcuihrAHdkgRJFIbZx5HedA"
"tandoori night","ChIJw9QBB5wHdkgRxEEc4bqOCpE"
"Spice Hut","ChIJgbsrqpsHdkgRfVwipZ3OUzE"
"Best Dosa","ChIJXab55igHdkgRUW87fF3O7v0"
"Bombay Pizza","ChIJuf-LkWQHdkgRxMg6Snki4vc"
"Ollie's House Restaurant (Chelsea)","ChIJtfT1EZkFdkgRJrmbN2ebfnI"
"Libano Restaurant Balham","ChIJH5wXxZwFdkgR9BmtYzee6bw"
"Taste Of Lahore Hammersmith","ChIJHWCXJw8PdkgRq4imt4eGkaE"
"Little Lahore Shepherds Bush","ChIJx78BWAANdkgRERu0waqFSpE"
"Tikka Nation St Paul's Market Place","ChIJs7RMDEcFdkgRAscIlPU4IR8"
"Mildreds Kings Cross","ChIJl5XKp0AbdkgRTn2NK2JhzA0"
"Plated by aux pains de papy","ChIJH0fBbQwbdkgRj-la2TEkmK0"
"Tiffin Xpress","ChIJUepl0CEddkgRO8lO_w9dZjo"
"Karuna","ChIJgRNBMqgcdkgRpRHqTalk3Ks"
"Papa Dum","ChIJwTnRJwAbdkgRkBdg21pwmTc"
"Tikka Express","ChIJeYvZdQAddkgRR4yG9AgAUVs"
"Fast Break","ChIJmxWaB0obdkgR9adN_JvB7X0"
"Staffordshire","ChIJS7-SQAAbdkgRwJcA_qnpt8k"
"Crown & Pepper Farringdon","ChIJ0QhuadobdkgRUTlVn9mMnh4"
"Calm Indiana Cow","ChIJXfZLIg8FdkgRro83UWTXJGg"
"Smoking Goat Shoreditch","ChIJC_TBt7AcdkgRhkmL-r9VwRU"
"Premier Inn London Blackfriars (Fleet Street) hotel","ChIJ24SRYq0EdkgRAksghbg1UM8"
"Pali Kitchen","ChIJeceicgADdkgRo6rfiKDXDrM"
"HAZ Plantation Place","ChIJY5jz8k0DdkgRF7nszv4VE9E"
"Shere Khan Restaurant Enfield","ChIJvUU9kkEfdkgReYb8bNLAk24"
"Rajkumar Indian Restaurant","ChIJfU3V-h8fdkgRUUSO21YwbRE"
"Enfield Tandoori Restaurant","ChIJ_WNHLSUfdkgR2YTUlAU0daw"
"Tigerbay Enfield","ChIJBUTZEt0fdkgRZLHuQdg4FNA"
"Chaseside Indian Restaurant","ChIJ3VblmzYfdkgRgRBTFfdm6-4"
"Saathi Restaurant","ChIJp11C3kkfdkgR_7BHSuKAKN8"
"Mehek Restaurant Enfield","ChIJK1IGu58fdkgRPm2PzyTmn5g"
"Juboraj Indian Takeaway","ChIJNVw-aQ0fdkgRVA-C4r4mBDs"
"Bombay Spice Indian","ChIJPy9BjpEfdkgRMu_5wtMJd0Y"
"Albany Tandoori","ChIJ2UIygpsfdkgRZZYdUcgAtEg"
"Amma's Kitchen","ChIJfQrzB6ofdkgRaZkizADAHZY"
"Spice Of India","ChIJaTCsmJ4fdkgRI-I4caMGgMg"
"Curry Queen","ChIJy5_DFR8fdkgRNABL9wU-Aqs"
"Nirala Tandoori","ChIJxQoGFR8fdkgRFnfZcqR3igQ"
